payment_id,customer_id,payment_amount,failure_reason,payment_method,customer_tenure_months,past_successful_payments,past_failed_payments,historical_success_rate,time_since_last_success_days,is_subscription,days_overdue,recovery_attempts_so_far,recovered
pay_001726,cust_41058,1481.17,insufficient_funds,credit_card,42,5,3,0.62,4,1,21,3,0
pay_001727,cust_21007,292.55,insufficient_funds,upi,55,20,2,0.91,16,1,6,0,0
pay_001728,cust_47527,1121.77,insufficient_funds,credit_card,34,17,1,0.94,37,1,28,0,1
pay_001729,cust_81149,721.91,insufficient_funds,credit_card,35,8,2,0.8,7,1,6,0,1
pay_001730,cust_76157,3142.56,technical_error,upi,5,15,1,0.94,8,1,18,2,1
pay_001731,cust_15352,399.87,invalid_card,credit_card,57,28,1,0.97,41,0,21,3,0
pay_001732,cust_76722,352.58,invalid_card,upi,15,12,2,0.86,4,0,6,1,0
pay_001733,cust_66054,490.38,invalid_card,credit_card,39,14,1,0.93,1,1,17,3,0
pay_001734,cust_37108,369.23,invalid_card,credit_card,15,4,3,0.57,7,1,12,0,0
pay_001735,cust_73433,1112.71,technical_error,debit_card,28,12,3,0.8,19,0,13,2,0
pay_001736,cust_62913,99.32,invalid_card,credit_card,12,29,1,0.97,22,0,7,1,1
pay_001737,cust_82379,174.33,limit_exceeded,credit_card,3,6,3,0.67,30,1,12,2,0
pay_001738,cust_97221,171.88,limit_exceeded,debit_card,10,3,1,0.75,37,0,16,2,0
pay_001739,cust_26510,1293.25,limit_exceeded,credit_card,36,10,2,0.83,22,1,7,0,1
pay_001740,cust_86953,2766.18,invalid_card,upi,7,9,1,0.9,46,1,20,3,0
pay_001741,cust_58708,450.41,limit_exceeded,upi,43,13,0,1.0,12,0,5,2,0
pay_001742,cust_80599,422.33,insufficient_funds,debit_card,17,22,1,0.96,10,0,6,1,1
pay_001743,cust_81663,536.28,technical_error,credit_card,20,7,1,0.88,16,1,25,2,1
pay_001744,cust_28131,1597.97,limit_exceeded,debit_card,47,5,0,1.0,4,1,23,1,1
pay_001745,cust_15129,197.8,limit_exceeded,upi,49,11,0,1.0,1,1,10,1,0
pay_001746,cust_25130,634.59,technical_error,credit_card,46,12,1,0.92,2,1,12,0,1
pay_001747,cust_20702,1325.85,insufficient_funds,credit_card,53,19,3,0.86,40,0,26,2,0
pay_001748,cust_23811,825.26,insufficient_funds,upi,28,10,1,0.91,4,1,29,0,1
pay_001749,cust_76059,604.37,insufficient_funds,debit_card,12,10,1,0.91,58,1,2,2,0
pay_001750,cust_22921,1360.56,technical_error,debit_card,18,4,4,0.5,40,1,2,0,1
pay_001751,cust_31725,33.49,insufficient_funds,credit_card,57,31,1,0.97,34,1,15,2,1
pay_001752,cust_31942,984.84,insufficient_funds,upi,45,22,1,0.96,1,1,7,0,1
pay_001753,cust_43028,259.96,invalid_card,credit_card,51,4,1,0.8,10,1,18,1,0
pay_001754,cust_63822,80.16,invalid_card,upi,37,5,3,0.62,41,1,11,0,0
pay_001755,cust_16300,833.65,limit_exceeded,credit_card,12,6,5,0.55,28,0,28,2,0
pay_001756,cust_14787,1974.89,invalid_card,upi,8,16,3,0.84,11,1,21,2,0
pay_001757,cust_19673,435.79,technical_error,credit_card,40,18,3,0.86,1,1,8,3,1
pay_001758,cust_34061,1296.58,invalid_card,debit_card,41,10,2,0.83,1,1,13,2,0
pay_001759,cust_29139,2507.11,technical_error,upi,51,21,4,0.84,9,1,17,3,0
pay_001760,cust_34746,1862.22,insufficient_funds,credit_card,19,15,0,1.0,4,1,25,1,0
pay_001761,cust_17713,2577.49,insufficient_funds,credit_card,36,13,0,1.0,89,1,25,0,0
pay_001762,cust_48136,1050.2,limit_exceeded,bank_transfer,6,25,2,0.93,34,0,10,1,1
pay_001763,cust_10629,539.18,invalid_card,credit_card,55,9,1,0.9,25,1,11,2,0
pay_001764,cust_98627,100.75,invalid_card,upi,28,4,0,1.0,7,0,14,0,0
pay_001765,cust_60114,390.94,insufficient_funds,credit_card,44,22,1,0.96,22,1,1,0,1
pay_001766,cust_38984,215.16,insufficient_funds,debit_card,1,14,3,0.82,5,1,26,3,0
pay_001767,cust_11325,4383.27,invalid_card,credit_card,50,4,3,0.57,40,0,19,1,0
pay_001768,cust_21286,419.36,insufficient_funds,upi,19,6,0,1.0,13,1,28,0,1
pay_001769,cust_59381,565.56,insufficient_funds,credit_card,49,13,0,1.0,38,0,21,2,1
pay_001770,cust_65525,867.91,insufficient_funds,debit_card,3,4,0,1.0,33,0,5,3,0
pay_001771,cust_57064,522.28,invalid_card,credit_card,36,9,2,0.82,58,1,8,1,0
pay_001772,cust_76779,2723.46,invalid_card,debit_card,27,7,2,0.78,62,1,13,2,0
pay_001773,cust_99615,268.26,limit_exceeded,credit_card,46,8,3,0.73,2,1,13,1,0
pay_001774,cust_26067,607.42,invalid_card,credit_card,6,18,4,0.82,36,1,13,3,0
pay_001775,cust_38689,237.97,technical_error,debit_card,30,6,0,1.0,8,0,7,3,1
pay_001776,cust_79774,133.56,invalid_card,credit_card,37,16,0,1.0,4,0,22,1,0
pay_001777,cust_17830,271.2,invalid_card,upi,27,6,3,0.67,36,0,11,1,0
pay_001778,cust_94231,481.82,insufficient_funds,upi,6,3,1,0.75,4,1,15,2,1
pay_001779,cust_23970,325.48,insufficient_funds,debit_card,45,9,0,1.0,21,1,1,1,1
pay_001780,cust_67861,250.18,invalid_card,credit_card,41,5,0,1.0,79,1,17,1,0
pay_001781,cust_33928,122.52,insufficient_funds,debit_card,17,10,2,0.83,65,1,8,3,0
pay_001782,cust_87847,460.13,technical_error,credit_card,47,15,2,0.88,40,1,7,0,1
pay_001783,cust_36779,111.04,invalid_card,upi,30,4,4,0.5,10,0,21,1,0
pay_001784,cust_26204,1069.2,technical_error,credit_card,15,25,2,0.93,9,0,21,0,1
pay_001785,cust_75288,542.97,limit_exceeded,credit_card,19,9,1,0.9,8,1,11,2,1
pay_001786,cust_18245,116.4,insufficient_funds,credit_card,30,10,1,0.91,1,1,8,0,0
pay_001787,cust_50609,367.01,insufficient_funds,bank_transfer,40,17,3,0.85,2,1,29,3,0
pay_001788,cust_30428,235.67,invalid_card,upi,9,25,1,0.96,24,1,22,1,0
pay_001789,cust_24878,688.0,insufficient_funds,credit_card,59,26,1,0.96,27,0,2,0,1
pay_001790,cust_96533,1910.38,insufficient_funds,bank_transfer,34,15,0,1.0,13,1,16,0,0
pay_001791,cust_44232,76.66,technical_error,credit_card,46,7,0,1.0,62,0,20,0,1
pay_001792,cust_98981,560.95,limit_exceeded,upi,26,6,0,1.0,22,0,6,2,0
pay_001793,cust_37354,426.02,technical_error,debit_card,46,11,1,0.92,3,1,9,2,1
pay_001794,cust_79141,978.43,invalid_card,upi,37,18,3,0.86,14,0,15,0,1
pay_001795,cust_70855,618.81,insufficient_funds,credit_card,35,4,1,0.8,4,1,23,1,1
pay_001796,cust_46954,235.72,invalid_card,debit_card,42,16,3,0.84,44,0,23,1,0
pay_001797,cust_55262,363.42,insufficient_funds,debit_card,2,10,0,1.0,62,1,3,1,0
pay_001798,cust_85988,225.56,invalid_card,credit_card,13,5,2,0.71,33,0,9,2,0
pay_001799,cust_29993,1466.47,insufficient_funds,credit_card,43,20,0,1.0,13,1,13,0,1
pay_001800,cust_52538,510.77,limit_exceeded,upi,43,7,0,1.0,54,0,25,2,1
pay_001801,cust_53776,3346.93,technical_error,debit_card,9,24,1,0.96,3,1,4,2,1
pay_001802,cust_95465,470.57,invalid_card,debit_card,21,11,1,0.92,69,0,23,3,1
pay_001803,cust_74974,246.21,limit_exceeded,credit_card,41,4,1,0.8,16,1,25,0,1
pay_001804,cust_92308,110.05,insufficient_funds,credit_card,44,9,0,1.0,20,0,22,0,1
pay_001805,cust_45642,82.39,insufficient_funds,upi,1,12,3,0.8,118,1,5,0,0
pay_001806,cust_35652,102.56,technical_error,upi,20,5,3,0.62,13,1,10,2,0
pay_001807,cust_20002,653.1,limit_exceeded,upi,49,15,1,0.94,26,1,18,0,1
pay_001808,cust_51232,831.58,invalid_card,upi,5,11,1,0.92,13,1,18,3,0
pay_001809,cust_22871,102.86,insufficient_funds,upi,12,1,2,0.33,1,1,19,3,0
pay_001810,cust_95248,1223.71,technical_error,credit_card,43,14,0,1.0,135,1,23,2,1
pay_001811,cust_25495,308.45,insufficient_funds,credit_card,21,3,4,0.43,1,1,9,3,0
pay_001812,cust_46250,579.06,invalid_card,upi,48,15,0,1.0,10,0,15,0,1
pay_001813,cust_61057,2506.97,insufficient_funds,credit_card,39,7,2,0.78,43,0,29,3,0
pay_001814,cust_35180,1225.92,limit_exceeded,bank_transfer,23,6,0,1.0,50,1,26,3,0
pay_001815,cust_70262,382.25,insufficient_funds,upi,8,15,7,0.68,31,1,21,0,0
pay_001816,cust_77828,205.08,technical_error,debit_card,22,18,2,0.9,50,0,13,0,1
pay_001817,cust_14601,58.14,insufficient_funds,credit_card,26,4,2,0.67,8,1,4,3,0
pay_001818,cust_76126,243.58,insufficient_funds,debit_card,19,11,2,0.85,10,1,21,3,0
pay_001819,cust_77359,404.83,limit_exceeded,upi,57,7,3,0.7,103,0,20,3,0
pay_001820,cust_70947,186.31,insufficient_funds,upi,15,9,1,0.9,1,1,25,3,0
pay_001821,cust_55879,438.5,invalid_card,credit_card,37,11,0,1.0,28,0,8,0,0
pay_001822,cust_12840,539.94,insufficient_funds,upi,41,13,0,1.0,41,0,22,0,0
pay_001823,cust_91576,399.32,technical_error,debit_card,21,8,2,0.8,23,0,11,1,1
pay_001824,cust_92557,261.02,insufficient_funds,credit_card,51,15,0,1.0,1,1,11,1,1
pay_001825,cust_39380,591.86,insufficient_funds,credit_card,13,19,1,0.95,7,1,23,1,0
pay_001826,cust_57190,777.86,invalid_card,debit_card,7,7,0,1.0,13,1,10,3,0
pay_001827,cust_18087,168.04,insufficient_funds,credit_card,25,17,3,0.85,5,1,12,2,0
pay_001828,cust_85547,2049.89,insufficient_funds,credit_card,33,5,1,0.83,9,1,19,1,1
pay_001829,cust_29605,453.06,technical_error,credit_card,3,22,0,1.0,2,1,3,1,1
pay_001830,cust_78266,509.51,invalid_card,bank_transfer,39,2,3,0.4,15,0,23,0,0
pay_001831,cust_66381,1015.18,insufficient_funds,credit_card,32,11,3,0.79,1,1,3,2,0
pay_001832,cust_54954,631.33,invalid_card,credit_card,41,10,0,1.0,9,0,6,3,0
pay_001833,cust_43413,1296.92,limit_exceeded,credit_card,36,11,2,0.85,21,1,17,1,1
pay_001834,cust_26478,666.29,insufficient_funds,upi,53,29,1,0.97,41,1,21,3,0
pay_001835,cust_98263,271.01,invalid_card,upi,40,8,2,0.8,34,1,24,1,0
pay_001836,cust_92499,717.74,technical_error,upi,52,17,1,0.94,30,1,16,1,1
pay_001837,cust_58364,159.31,insufficient_funds,debit_card,50,13,5,0.72,2,1,22,0,0
pay_001838,cust_79447,557.34,insufficient_funds,debit_card,23,12,1,0.92,9,1,16,1,0
pay_001839,cust_75426,483.66,insufficient_funds,debit_card,2,10,1,0.91,6,1,28,2,1
pay_001840,cust_91801,406.06,technical_error,debit_card,32,14,1,0.93,22,0,10,3,1
pay_001841,cust_94828,439.69,insufficient_funds,credit_card,46,13,0,1.0,5,0,24,3,0
pay_001842,cust_76545,76.15,technical_error,debit_card,6,9,3,0.75,30,0,1,2,1
pay_001843,cust_16742,288.84,invalid_card,credit_card,7,14,4,0.78,52,1,19,3,0
pay_001844,cust_76184,548.65,insufficient_funds,upi,56,8,0,1.0,55,1,10,2,1
pay_001845,cust_94290,586.67,invalid_card,debit_card,21,18,3,0.86,12,1,16,3,0
pay_001846,cust_76335,178.92,limit_exceeded,debit_card,33,11,1,0.92,53,1,27,2,0
pay_001847,cust_97704,1772.8,insufficient_funds,debit_card,16,4,2,0.67,32,1,28,1,0
pay_001848,cust_70802,210.28,insufficient_funds,upi,3,25,2,0.93,3,1,27,3,0
pay_001849,cust_68757,1318.26,invalid_card,debit_card,26,8,3,0.73,25,0,20,0,1
pay_001850,cust_84696,766.48,insufficient_funds,debit_card,25,8,2,0.8,65,0,8,3,0
pay_001851,cust_43540,262.01,insufficient_funds,credit_card,15,13,1,0.93,3,1,8,2,0
pay_001852,cust_99477,2951.06,insufficient_funds,credit_card,22,16,2,0.89,39,1,18,0,1
pay_001853,cust_15947,151.56,insufficient_funds,credit_card,43,18,0,1.0,12,1,14,0,1
pay_001854,cust_93843,1253.58,insufficient_funds,credit_card,37,10,3,0.77,56,0,12,2,0
pay_001855,cust_75493,1359.93,technical_error,upi,49,13,0,1.0,22,1,4,3,1
pay_001856,cust_55137,255.7,limit_exceeded,upi,48,12,0,1.0,37,1,11,3,1
pay_001857,cust_66589,2012.38,insufficient_funds,credit_card,20,39,4,0.91,2,0,25,0,0
pay_001858,cust_12526,389.38,insufficient_funds,credit_card,53,9,0,1.0,6,1,12,3,1
pay_001859,cust_30635,667.34,insufficient_funds,debit_card,50,17,3,0.85,1,1,9,0,1
pay_001860,cust_58842,648.67,insufficient_funds,debit_card,29,9,0,1.0,7,1,29,1,0
pay_001861,cust_17609,437.16,insufficient_funds,upi,37,3,1,0.75,11,1,24,0,1
pay_001862,cust_61825,1124.86,insufficient_funds,debit_card,19,2,2,0.5,55,0,18,1,0
pay_001863,cust_16163,1105.55,limit_exceeded,upi,40,24,0,1.0,33,0,27,0,0
pay_001864,cust_67005,87.01,insufficient_funds,credit_card,31,9,5,0.64,5,1,20,1,0
pay_001865,cust_51008,1842.63,insufficient_funds,credit_card,58,10,1,0.91,22,1,28,2,0
pay_001866,cust_58861,94.83,insufficient_funds,bank_transfer,14,19,0,1.0,21,1,20,0,0
pay_001867,cust_86587,1404.1,insufficient_funds,credit_card,43,4,0,1.0,17,0,19,0,1
pay_001868,cust_13663,1542.74,technical_error,credit_card,15,6,3,0.67,12,1,13,2,1
pay_001869,cust_79151,167.95,insufficient_funds,credit_card,1,8,2,0.8,17,1,6,3,0
pay_001870,cust_36748,331.56,limit_exceeded,debit_card,52,13,2,0.87,32,1,6,0,0
pay_001871,cust_27051,165.49,insufficient_funds,credit_card,12,10,2,0.83,3,1,21,3,0
pay_001872,cust_72652,403.3,invalid_card,upi,11,7,0,1.0,91,1,2,1,0
pay_001873,cust_77755,367.45,limit_exceeded,bank_transfer,47,7,1,0.88,13,0,3,3,0
pay_001874,cust_59784,1090.37,insufficient_funds,upi,9,8,3,0.73,44,1,8,2,0
pay_001875,cust_76959,1853.66,insufficient_funds,credit_card,44,10,3,0.77,37,1,21,1,0
pay_001876,cust_44306,2018.87,technical_error,bank_transfer,33,10,0,1.0,16,1,1,3,1
pay_001877,cust_93247,284.99,insufficient_funds,upi,54,4,1,0.8,1,1,7,3,0
pay_001878,cust_35906,405.61,invalid_card,credit_card,54,5,0,1.0,69,1,16,0,0
pay_001879,cust_76734,92.87,insufficient_funds,credit_card,27,9,2,0.82,26,0,29,3,1
pay_001880,cust_37210,223.35,insufficient_funds,debit_card,34,12,2,0.86,10,1,8,0,1
pay_001881,cust_31938,1312.2,insufficient_funds,upi,49,13,2,0.87,17,1,23,2,1
pay_001882,cust_86566,2515.41,limit_exceeded,credit_card,1,12,0,1.0,21,1,6,2,0
pay_001883,cust_13538,145.51,insufficient_funds,debit_card,10,9,3,0.75,63,1,7,1,0
pay_001884,cust_58877,276.48,insufficient_funds,bank_transfer,13,14,1,0.93,42,1,25,3,0
pay_001885,cust_18590,486.97,invalid_card,credit_card,29,8,1,0.89,17,1,23,3,0
pay_001886,cust_86416,661.67,insufficient_funds,credit_card,47,12,0,1.0,40,1,28,0,1
pay_001887,cust_70116,222.52,insufficient_funds,bank_transfer,5,7,1,0.88,7,0,19,1,0
pay_001888,cust_65810,764.08,insufficient_funds,credit_card,11,11,5,0.69,11,0,28,3,0
pay_001889,cust_49336,311.3,technical_error,bank_transfer,53,11,1,0.92,7,1,19,1,1
pay_001890,cust_34500,492.83,invalid_card,upi,27,9,3,0.75,39,1,25,0,0
pay_001891,cust_12557,863.41,insufficient_funds,credit_card,58,16,0,1.0,103,1,3,2,1
pay_001892,cust_27650,503.22,insufficient_funds,credit_card,39,5,1,0.83,3,0,19,3,0
pay_001893,cust_95029,323.18,invalid_card,credit_card,57,8,1,0.89,60,1,27,0,0
pay_001894,cust_94601,448.09,technical_error,credit_card,36,13,1,0.93,8,1,12,1,1
pay_001895,cust_24463,457.71,insufficient_funds,upi,52,7,0,1.0,17,1,6,2,1
pay_001896,cust_48587,345.36,insufficient_funds,debit_card,27,10,1,0.91,68,1,28,3,0
pay_001897,cust_93401,385.99,insufficient_funds,upi,43,13,2,0.87,7,0,18,1,0
pay_001898,cust_16433,2473.17,invalid_card,debit_card,39,1,3,0.25,23,1,21,0,0
pay_001899,cust_82161,876.14,limit_exceeded,debit_card,46,14,1,0.93,53,1,19,3,0
pay_001900,cust_45622,372.09,insufficient_funds,bank_transfer,25,5,1,0.83,9,1,26,3,0
pay_001901,cust_37225,1003.81,insufficient_funds,upi,39,3,0,1.0,37,1,15,0,1
pay_001902,cust_91277,358.09,insufficient_funds,bank_transfer,24,8,2,0.8,18,1,16,0,0
pay_001903,cust_38900,1616.04,insufficient_funds,credit_card,42,11,2,0.85,64,1,7,0,1
pay_001904,cust_56943,723.61,insufficient_funds,upi,48,15,1,0.94,12,1,10,2,0
pay_001905,cust_68565,449.13,limit_exceeded,debit_card,31,30,2,0.94,81,1,25,2,1
pay_001906,cust_49467,782.37,insufficient_funds,bank_transfer,7,21,2,0.91,35,1,6,2,0
pay_001907,cust_51906,103.93,technical_error,debit_card,25,9,2,0.82,71,0,9,1,0
pay_001908,cust_69089,162.04,insufficient_funds,credit_card,22,14,2,0.88,1,1,10,2,0
pay_001909,cust_86757,151.51,technical_error,credit_card,11,16,2,0.89,42,0,5,2,1
pay_001910,cust_78214,576.83,invalid_card,credit_card,25,8,2,0.8,26,1,29,2,0
pay_001911,cust_12454,2827.43,insufficient_funds,credit_card,19,24,6,0.8,20,1,27,3,0
pay_001912,cust_52531,4655.98,limit_exceeded,debit_card,4,7,0,1.0,46,1,19,3,0
pay_001913,cust_54081,946.39,insufficient_funds,upi,25,5,0,1.0,20,1,12,0,1
pay_001914,cust_96644,825.06,invalid_card,credit_card,34,8,2,0.8,12,1,27,3,0
pay_001915,cust_76196,82.56,technical_error,credit_card,28,13,1,0.93,31,1,25,2,1
pay_001916,cust_79056,290.6,insufficient_funds,upi,16,6,0,1.0,12,1,1,3,0
pay_001917,cust_15438,227.43,invalid_card,credit_card,2,13,2,0.87,37,1,2,1,0
pay_001918,cust_34579,268.74,technical_error,bank_transfer,26,12,1,0.92,8,1,4,3,1
pay_001919,cust_96015,422.62,limit_exceeded,credit_card,8,9,2,0.82,6,0,26,1,0
pay_001920,cust_10570,311.85,technical_error,debit_card,43,4,3,0.57,53,1,7,3,1
pay_001921,cust_62270,69.08,insufficient_funds,credit_card,26,21,1,0.95,24,1,9,0,1
pay_001922,cust_34193,1056.29,invalid_card,bank_transfer,38,4,2,0.67,55,1,26,3,0
pay_001923,cust_15456,171.03,technical_error,upi,21,10,1,0.91,52,0,13,2,1
pay_001924,cust_68425,635.15,invalid_card,upi,50,6,0,1.0,5,1,25,1,0
pay_001925,cust_47095,3978.62,technical_error,credit_card,17,9,3,0.75,1,1,3,3,1
pay_001926,cust_33710,199.38,insufficient_funds,bank_transfer,30,6,1,0.86,1,1,16,1,0
pay_001927,cust_74684,39.82,insufficient_funds,bank_transfer,51,18,2,0.9,16,1,29,0,1
pay_001928,cust_41223,375.63,invalid_card,debit_card,43,14,1,0.93,92,1,29,3,0
pay_001929,cust_91811,1503.53,limit_exceeded,debit_card,38,12,0,1.0,45,1,26,0,1
pay_001930,cust_16546,3543.8,insufficient_funds,bank_transfer,59,7,1,0.88,7,1,3,2,1
pay_001931,cust_85571,146.21,limit_exceeded,debit_card,59,4,1,0.8,22,0,14,0,1
pay_001932,cust_38532,821.64,limit_exceeded,credit_card,44,23,0,1.0,3,1,8,3,1
pay_001933,cust_55021,313.97,limit_exceeded,upi,12,5,3,0.62,21,0,25,1,0
pay_001934,cust_29702,449.74,limit_exceeded,debit_card,31,9,2,0.82,2,1,17,3,0
pay_001935,cust_28221,7037.1,technical_error,bank_transfer,44,3,4,0.43,16,1,11,1,1
pay_001936,cust_42045,111.23,technical_error,debit_card,37,9,0,1.0,137,0,13,1,1
pay_001937,cust_16030,644.42,invalid_card,credit_card,38,12,2,0.86,37,1,7,2,0
pay_001938,cust_19157,798.15,insufficient_funds,debit_card,47,8,2,0.8,94,1,13,3,0
pay_001939,cust_69456,1480.88,insufficient_funds,upi,59,7,3,0.7,32,1,8,1,0
pay_001940,cust_60392,551.47,insufficient_funds,credit_card,7,16,2,0.89,23,1,22,3,0
pay_001941,cust_94884,680.38,insufficient_funds,debit_card,7,13,1,0.93,26,1,26,0,0
pay_001942,cust_53702,337.97,insufficient_funds,credit_card,35,3,1,0.75,1,1,8,2,1
pay_001943,cust_65338,654.41,limit_exceeded,debit_card,27,14,1,0.93,12,1,1,2,0
pay_001944,cust_44536,354.75,invalid_card,bank_transfer,26,10,2,0.83,119,0,6,2,0
pay_001945,cust_23955,930.93,insufficient_funds,debit_card,56,13,1,0.93,23,1,26,2,0
pay_001946,cust_85509,345.5,technical_error,debit_card,40,9,1,0.9,64,1,26,0,1
pay_001947,cust_40798,729.03,insufficient_funds,credit_card,43,5,1,0.83,55,1,15,1,0
pay_001948,cust_21591,485.58,insufficient_funds,debit_card,19,8,1,0.89,26,1,29,3,1
pay_001949,cust_71836,1541.73,technical_error,debit_card,22,13,0,1.0,7,1,12,0,1
pay_001950,cust_72015,474.95,insufficient_funds,upi,57,15,0,1.0,44,1,25,1,1
pay_001951,cust_88437,84.91,invalid_card,upi,1,19,3,0.86,4,1,6,3,0
pay_001952,cust_70795,1766.1,insufficient_funds,debit_card,59,10,2,0.83,89,1,5,1,0
pay_001953,cust_10629,202.12,invalid_card,bank_transfer,34,7,2,0.78,98,1,20,2,0
pay_001954,cust_39259,260.04,technical_error,upi,50,5,2,0.71,9,0,19,0,1
pay_001955,cust_66982,275.6,insufficient_funds,credit_card,32,19,0,1.0,71,1,22,1,1
pay_001956,cust_47753,1976.43,limit_exceeded,debit_card,53,11,0,1.0,52,0,4,0,1
pay_001957,cust_43554,59.08,insufficient_funds,bank_transfer,29,8,3,0.73,31,0,12,0,0
pay_001958,cust_33710,11525.95,invalid_card,bank_transfer,22,26,1,0.96,70,1,28,0,0
pay_001959,cust_25892,1437.51,limit_exceeded,credit_card,51,7,1,0.88,79,0,21,3,0
pay_001960,cust_89158,625.06,limit_exceeded,upi,20,45,1,0.98,2,1,5,0,0
pay_001961,cust_18279,473.29,insufficient_funds,debit_card,58,13,0,1.0,21,0,18,3,0
pay_001962,cust_11367,665.25,insufficient_funds,credit_card,28,17,2,0.89,15,0,7,0,1
pay_001963,cust_67898,841.96,technical_error,upi,45,9,0,1.0,2,1,11,1,1
pay_001964,cust_70635,953.2,insufficient_funds,bank_transfer,50,3,2,0.6,30,1,8,3,1
pay_001965,cust_10223,871.5,insufficient_funds,debit_card,51,10,0,1.0,3,1,27,3,0
pay_001966,cust_98720,546.86,technical_error,credit_card,28,10,0,1.0,38,1,13,3,1
pay_001967,cust_73783,410.46,invalid_card,upi,8,6,3,0.67,12,1,23,0,0
pay_001968,cust_76031,429.81,insufficient_funds,debit_card,47,7,2,0.78,9,1,18,2,0
pay_001969,cust_73818,411.46,insufficient_funds,credit_card,21,25,3,0.89,67,1,21,3,0
pay_001970,cust_75671,1553.67,limit_exceeded,credit_card,18,0,0,0.5,1,1,24,3,0
pay_001971,cust_89909,905.21,invalid_card,credit_card,42,16,2,0.89,17,1,29,1,0
pay_001972,cust_22580,26.42,technical_error,debit_card,15,20,1,0.95,17,0,1,1,1
pay_001973,cust_77409,963.44,insufficient_funds,credit_card,10,11,2,0.85,25,0,6,0,0
pay_001974,cust_67328,607.5,insufficient_funds,credit_card,27,17,0,1.0,28,0,14,2,1
pay_001975,cust_26130,490.73,insufficient_funds,bank_transfer,18,5,1,0.83,16,1,8,1,1
pay_001976,cust_90641,339.03,invalid_card,bank_transfer,20,8,0,1.0,88,1,13,0,0
pay_001977,cust_88077,1538.74,insufficient_funds,credit_card,57,23,0,1.0,10,1,23,3,0
pay_001978,cust_88489,1289.66,invalid_card,credit_card,38,8,3,0.73,115,1,8,0,0
pay_001979,cust_94126,230.84,technical_error,debit_card,33,3,2,0.6,73,1,16,3,0
pay_001980,cust_96132,751.19,technical_error,credit_card,46,27,2,0.93,58,1,20,1,1
pay_001981,cust_65636,189.23,insufficient_funds,credit_card,59,16,1,0.94,1,1,29,3,1
pay_001982,cust_68634,125.84,technical_error,credit_card,52,9,0,1.0,4,1,12,0,1
pay_001983,cust_96792,267.17,invalid_card,bank_transfer,30,12,1,0.92,9,0,13,3,0
pay_001984,cust_27694,1184.41,insufficient_funds,bank_transfer,3,12,2,0.86,25,1,14,2,0
pay_001985,cust_80139,1296.9,insufficient_funds,upi,1,7,3,0.7,6,1,6,3,0
pay_001986,cust_18228,835.22,invalid_card,debit_card,54,8,2,0.8,24,1,23,0,0
pay_001987,cust_87564,1032.46,insufficient_funds,upi,10,16,1,0.94,1,0,21,0,0
pay_001988,cust_81746,837.81,insufficient_funds,debit_card,49,21,0,1.0,1,1,6,0,1
pay_001989,cust_25859,263.26,insufficient_funds,debit_card,1,22,0,1.0,28,0,4,0,1
pay_001990,cust_72509,770.11,insufficient_funds,debit_card,48,19,2,0.9,10,1,28,1,0
pay_001991,cust_32716,1113.23,limit_exceeded,upi,55,14,0,1.0,21,1,22,1,0
pay_001992,cust_19987,1063.05,technical_error,credit_card,33,18,3,0.86,73,1,7,1,1
pay_001993,cust_92643,1641.76,invalid_card,credit_card,59,7,0,1.0,35,1,9,1,1
pay_001994,cust_99140,1015.27,limit_exceeded,bank_transfer,29,16,1,0.94,74,0,4,3,1
pay_001995,cust_95150,710.56,invalid_card,credit_card,35,3,1,0.75,14,0,6,3,0
pay_001996,cust_50864,1457.91,technical_error,credit_card,37,10,1,0.91,26,1,3,1,1
pay_001997,cust_61902,486.91,insufficient_funds,debit_card,51,16,2,0.89,25,1,27,0,0
pay_001998,cust_46241,207.0,invalid_card,credit_card,31,8,3,0.73,14,1,20,2,0
pay_001999,cust_45886,424.77,insufficient_funds,credit_card,54,11,1,0.92,16,1,20,0,0
pay_002000,cust_62683,237.39,insufficient_funds,credit_card,46,10,1,0.91,19,1,5,1,1
pay_002001,cust_45665,254.53,insufficient_funds,debit_card,46,20,3,0.87,56,1,20,1,1
pay_002002,cust_41374,432.72,insufficient_funds,credit_card,57,22,4,0.85,92,1,26,0,0
